         4809926 function calls (4665996 primitive calls) in 94.254 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/packer.py:132(argument_types)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:8743(rayleigh_gen)
       22    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
       54    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:615(__hash__)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cgutils.py:464(if_likely)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/serialize.py:193(reducer_override)
       22    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/cpu.py:116(call_conv)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:5727(laplace_gen)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:1795(_check_class)
       39    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:170(get_disambiguator)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:223(_in_loops)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/_path/__init__.py:145(make)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:493(getattr)
       54    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:96(add_node)
       63    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:70(_is_internal_class)
       80    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:30(_cache_log)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/librosa/_cache.py:32(__init__)
      140    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/bytecode.py:81(__init__)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/containers.py:293(__init__)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:1438(_unaryop)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:1162(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/pycparser/ast_transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:8080(pearson3_gen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/setobj.py:117(_SetPayload)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:920(_to_list)
       85    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/registry.py:32(typing_context)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:6500(lognorm_gen)
        7    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/decorators.py:25(get_target_implementation)
       48    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/imputils.py:103(decorate)
      124    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:52(__init__)
      199    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:247(wrap_constant_value)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/typed/dictobject.py:55(DKIX)
      146    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:1082(dereferenceable_or_null)
      198    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:111(callee)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/tokenize.py:382(find_cookie)
       54    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:295(__eq__)
        8    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:175(_to_string)
       32    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:586(add_incoming)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cloudpickle/cloudpickle.py:1307(reducer_override)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:415(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:195(kstwo_gen)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/builder.py:1038(fence)
      124    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/bytecode.py:392(find_exception_entry)
      156    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:31(__init__)
       45    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:1040(resolve)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/numpy_pickle_utils.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:852(register)
       29    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/ufuncbuilder.py:61(typing_context)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:528(cast)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/signal/spline.py:1(<module>)
      104    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:691(_is_initvar)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:857(multivariate_normal_frozen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/_path/__init__.py:87(__init__)
      168    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/analysis.py:40(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/cffi/model.py:91(build_backend_type)
      198    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/targetconfig.py:34(type)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/controlflow.py:698(_find_in_loops)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/externals/loky/_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:9357(skewnorm_gen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:3780(genhyperbolic_gen)
       36    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/abstract.py:195(validate_slice)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:961(_is_unpacked_typevartuple)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_polyint.py:52(__init__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:249(propagate_phi_map)
       18    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/binding/ffi.py:363(__enter__)
      104    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:78(__setstate__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:861(<lambda>)
       35    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:953(fix_flags)
       36    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cloudpickle/cloudpickle.py:1042(_class_reduce)
      104    0.000    0.000    0.000    0.000 /usr/lib/python3.12/collections/__init__.py:669(update)
       15    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/shape_base.py:207(_arrays_for_stack_dispatcher)
       69    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/sigparse.py:12(<genexpr>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:361(_flatten_literal_params)
      137    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:276(__contains__)
       40    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/codegen.py:632(_set_compiled_object)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_censored_data.py:1(<module>)
       82    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:477(_field_assign)
      146    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:1064(align)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/templates.py:163(make_concrete_template)
       20    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/sigparse.py:18(<lambda>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:541(_module_repr)
        1    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
      140    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/bytecode.py:317(label_marker)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/fft/_backend.py:51(set_global_backend)
        9    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numpy/core/getlimits.py:484(__new__)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/imputils.py:237(wrapper)
       69    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_distr_params.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dis.py:172(_get_code_object)
       73    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/imputils.py:47(lower_getattr)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:521(op_STORE_FAST)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ccallback.py:33(CFunc)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:202(__get__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1721(_get_protocol_attrs)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:781(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/memory.py:958(__init__)
       15    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/doccer.py:117(_doc)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/deprecation.py:80(wrap)
       23    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/module.py:145(get_unique_name)
      117    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:360(locator)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:4204(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/externals/cloudpickle/cloudpickle.py:1156(Pickler)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:904(wrapper)
        1    0.000    0.000    0.000    0.000 <frozen os>:722(setdefault)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:513(format_constant)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/_parallel_backends.py:29(ParallelBackendBase)
       80    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/caching.py:664(_guard_against_spurious_io_errors)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:1396(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/ffdec.py:122(FFmpegAudioFile)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:761(descr)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:307(_unpack_args)
       10    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/sigparse.py:14(tokenizer)
       76    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:309(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/setdecl.py:34(SetAttribute)
      121    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:270(get)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/datamodel/models.py:545(get_argument_type)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:895(add)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/instructions.py:755(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2121(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:9040(irwinhall_gen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cloudpickle/cloudpickle.py:242(_should_pickle_by_reference)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_polyint.py:115(_set_yi)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:420(iscoroutinefunction)
       20    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:1024(__repr__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dis.py:415(_parse_exception_table)
       29    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/ufunc/ufuncbuilder.py:65(target_context)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:957(_check_for_existing_members_)
